record,enterprise,metro,tract_pct_minority,tract_income_ratio,borrower_income_ratio,ltv,loan_purpose,fed_guarantee,borrower_race,borrower_gender,coborrower_race,coborrower gender,units,affordability
1086305,2,1,2,3,3,2,1,4,5,7,1,2,1,4
271319,2,1,3,2,2,2,8,4,9,9,2,5,1,4
726578,2,1,2,2,3,3,8,4,5,5,1,2,1,4
879444,2,1,2,2,1,5,1,4,7,9,1,5,1,3
928588,2,1,1,3,3,2,8,4,5,5,1,2,1,4
1202374,2,1,3,2,3,2,8,4,7,9,1,5,1,4
127711,2,1,2,2,3,4,1,4,6,6,1,2,1,4
1164960,2,1,3,2,3,4,1,4,5,5,1,2,1,4
332503,2,0,2,2,3,2,8,4,5,9,1,5,1,4
345009,2,1,2,3,3,4,1,4,5,9,1,5,1,4
1008400,2,1,1,2,3,2,8,4,5,5,2,1,1,4
1044681,2,1,1,2,3,1,8,4,5,9,1,5,1,4
808710,2,1,1,2,2,3,8,4,5,9,2,5,1,4
725563,2,1,3,1,2,4,1,4,5,9,2,5,1,1
43786,2,1,2,3,3,2,8,4,5,5,2,1,1,4
384601,2,1,1,2,3,2,8,4,5,5,1,2,1,4
556947,2,1,2,1,1,1,8,4,5,5,1,2,1,2
1047247,2,1,2,2,3,2,8,4,5,5,2,1,1,4
725992,2,1,2,3,3,1,1,4,5,7,1,2,1,4
134093,2,0,1,2,3,4,1,4,9,9,3,5,1,4
108170,2,1,3,3,3,4,1,4,5,9,2,5,1,4
1157069,2,1,2,3,3,2,1,4,7,9,2,5,1,4
932842,2,1,3,1,3,2,8,4,5,5,2,1,1,4
167286,2,1,3,1,3,2,1,4,5,5,2,1,1,4
978183,2,1,3,3,3,4,1,4,2,9,2,5,1,4
707355,2,1,1,2,1,1,1,4,5,9,2,5,1,3
256211,2,1,2,2,1,4,1,4,7,9,2,5,1,3
22527,2,1,3,2,3,2,1,4,9,9,3,5,1,4
881257,2,1,1,3,3,4,1,4,5,9,1,5,1,4
361243,2,1,3,2,3,5,1,4,5,9,2,5,1,4
501902,2,1,3,3,3,4,1,4,2,9,1,5,1,4
925143,2,1,2,3,3,2,8,4,5,5,2,1,1,4
411510,2,1,1,3,1,5,1,4,5,9,1,5,1,3
237772,2,0,2,3,3,2,8,4,7,9,1,5,1,4
842082,2,1,1,2,2,3,1,4,5,9,2,5,1,4
99963,2,1,3,3,3,2,1,4,2,2,1,2,1,4
1025534,2,1,3,2,2,5,1,4,3,3,2,1,1,4
858466,2,1,2,2,2,4,1,4,5,5,1,2,1,4
927838,2,1,3,2,3,4,8,4,5,9,1,5,1,4
373766,2,1,2,3,3,3,1,4,5,5,1,2,1,4
577831,2,1,3,3,3,1,8,4,5,5,1,2,1,4
631824,2,1,2,3,3,2,8,4,5,5,1,2,1,4
139190,2,1,1,3,3,1,8,4,9,9,3,3,1,4
1057680,2,0,1,2,3,5,1,2,5,9,2,5,1,4
634851,2,1,2,3,3,1,8,4,6,6,1,2,1,4
927482,2,1,3,1,2,2,1,4,7,7,2,1,1,1
21285,2,1,3,2,3,2,1,4,2,2,2,1,1,4
603500,2,1,3,1,3,1,1,4,5,9,1,5,1,4
665963,2,1,2,3,2,1,8,4,5,9,2,5,1,4
2233,2,1,3,2,3,2,1,4,5,5,2,1,1,4
801632,2,1,1,3,3,2,1,4,5,5,2,1,1,4
18398,2,1,2,3,3,4,1,4,7,5,2,1,1,4
598186,2,1,2,2,3,4,1,4,5,5,1,2,1,4
219360,2,1,2,2,3,4,1,4,2,2,1,2,1,4
57177,2,1,2,2,3,4,1,4,5,5,1,2,1,4
296091,2,1,3,1,3,2,8,4,5,9,2,5,1,4
371697,2,1,2,2,2,1,1,4,5,9,2,5,1,4
1124125,2,1,3,1,3,2,1,4,9,9,1,3,1,4
687145,2,1,1,3,3,2,8,4,5,9,2,5,1,4
951579,2,1,3,3,1,2,1,4,7,9,1,5,1,3
605331,2,0,1,2,3,3,1,4,5,5,1,2,1,4
323010,2,0,3,2,3,5,1,4,5,9,1,5,1,4
231543,2,0,1,2,3,3,8,4,9,9,2,1,1,4
768941,2,1,2,3,3,4,1,4,6,6,2,1,1,4
1177342,2,1,2,2,3,2,1,4,5,5,2,1,1,4
743741,2,1,1,3,3,2,1,4,5,5,2,1,1,4
333523,2,1,2,3,3,4,1,4,5,5,2,1,1,4
738366,2,1,2,2,3,2,1,4,9,9,2,5,1,4
804099,2,1,1,3,3,5,1,4,5,9,1,5,1,4
331081,2,1,2,2,3,4,1,4,5,5,1,2,1,4
773688,2,1,3,1,3,1,8,4,2,2,1,2,1,4
218859,2,1,2,3,3,2,8,4,5,9,1,5,1,4
935066,2,1,2,2,3,2,1,4,9,9,3,5,1,4
243353,2,1,2,1,3,5,1,4,5,5,1,2,1,4
1195066,2,1,2,2,3,2,1,4,5,9,2,5,1,4
1144271,2,1,2,2,3,2,8,4,9,9,3,3,1,4
1067694,2,1,2,3,2,5,1,4,5,9,2,5,1,4
242652,2,1,1,3,3,2,8,4,5,5,1,2,1,4
1193547,2,1,2,1,2,5,1,4,5,9,2,5,1,1
663770,2,1,3,3,3,2,1,4,9,9,1,5,1,4
289908,2,1,1,3,3,2,1,4,5,5,1,2,1,4
524792,2,1,3,3,3,4,1,4,5,9,1,5,1,4
281149,2,1,1,2,3,4,1,4,5,9,1,5,1,4
586465,2,1,2,3,3,3,1,4,5,5,1,2,1,4
320917,2,1,3,2,3,2,8,4,7,6,1,2,1,4
580393,2,1,2,3,3,1,8,4,5,5,1,2,1,4
1074537,2,1,2,3,3,1,1,4,9,9,1,2,1,4
533421,2,1,2,2,3,4,1,4,5,9,2,5,1,4
1143070,2,1,3,2,3,2,1,4,5,9,2,5,1,4
404191,2,1,3,3,3,1,8,4,5,9,1,5,1,4
95306,2,1,1,2,2,4,1,4,5,9,2,5,1,4
1065458,2,1,2,2,3,1,1,4,5,5,1,2,1,4
1127984,2,1,2,3,3,4,1,4,5,9,2,5,1,4
999923,2,1,1,3,3,2,8,4,5,5,1,2,1,4
734632,2,0,1,2,3,3,1,4,5,9,1,5,1,4
959570,2,1,3,3,3,1,8,4,4,9,1,5,1,4
243175,2,1,1,3,3,1,1,4,5,5,1,2,1,4
533242,2,1,2,3,2,2,8,4,5,9,1,5,1,4
170842,2,1,2,2,3,4,1,4,5,5,1,2,1,4
1116356,2,0,1,2,3,2,8,4,5,5,2,1,1,4
16980,2,1,2,3,3,2,1,4,5,9,1,5,1,4
954349,2,1,1,3,3,4,8,4,5,5,1,2,1,4
931404,2,1,2,3,2,1,8,4,5,9,2,5,1,4
609750,2,1,3,1,3,4,1,4,5,9,2,5,1,4
1161617,2,1,2,2,1,2,1,4,7,9,1,5,1,3
183871,2,0,2,2,3,2,8,4,5,9,1,5,1,4
936621,2,1,2,3,3,1,1,4,5,5,2,1,1,4
802480,2,1,2,2,2,1,8,4,5,5,2,1,1,4
201163,2,0,3,3,3,1,8,4,5,9,2,5,1,4
461228,2,1,2,2,3,4,1,4,5,5,1,2,1,4
955703,2,1,2,3,3,4,1,4,5,9,1,5,1,4
739465,2,1,3,2,2,5,1,4,5,9,1,5,1,4
718607,2,1,1,3,1,3,8,4,5,9,1,5,1,3
1105533,2,1,3,3,3,2,1,4,5,9,1,5,1,4
1113039,2,0,3,3,3,4,1,4,3,9,1,5,1,4
1015963,2,1,2,3,3,1,1,4,5,5,1,2,1,4
734485,2,1,2,3,3,2,1,4,5,9,1,5,1,4
921764,2,1,3,2,3,2,1,4,2,2,1,2,1,4
619659,2,1,3,2,3,2,1,4,9,9,3,5,1,4
736087,2,1,2,1,2,5,1,4,5,9,1,5,1,1
925099,2,1,3,3,3,2,1,4,5,5,1,2,1,4
395393,2,1,3,2,3,1,1,4,5,9,1,5,1,4
285373,2,1,3,2,3,4,1,4,5,5,1,2,1,4
879345,2,1,1,3,3,2,1,4,5,5,1,2,1,4
822280,2,1,3,3,3,2,1,4,5,5,2,2,1,4
318541,2,1,3,2,3,4,1,4,5,9,2,5,1,4
797388,2,1,2,3,3,2,1,4,5,5,1,2,1,4
764903,2,1,2,2,2,3,1,4,5,9,2,5,1,4
869419,2,1,3,1,3,1,8,4,5,5,1,2,1,4
1044065,2,1,3,3,3,2,1,4,5,5,1,2,1,4
572823,2,1,2,3,2,2,1,4,5,5,2,1,1,4
213105,2,1,3,3,3,2,1,4,3,9,1,5,1,4
581104,2,1,3,1,2,5,1,4,5,5,3,4,1,1
268717,2,1,1,3,3,2,8,4,5,9,1,5,1,4
433253,2,1,2,3,3,2,1,4,5,5,1,2,1,4
468329,2,1,3,2,2,2,1,4,5,9,2,5,1,4
635044,2,1,2,2,3,2,8,4,5,9,1,5,1,4
1094024,2,0,1,1,3,2,1,4,7,9,1,5,1,4
1010122,2,1,2,3,1,1,8,4,5,9,2,5,1,3
880747,2,1,3,2,2,2,8,4,9,9,2,5,1,4
297592,2,1,3,1,3,2,1,4,7,7,1,2,1,4
46524,2,1,3,3,3,4,1,4,5,9,1,5,1,4
796690,2,1,2,2,2,1,1,4,9,9,3,5,1,4
756931,2,1,2,3,2,5,1,4,5,9,1,5,1,4
669989,2,1,3,3,3,2,1,4,5,5,1,2,1,4
644431,2,1,2,2,3,2,1,4,5,9,1,5,1,4
542923,2,1,2,1,2,2,8,4,5,9,2,5,1,1
37952,2,1,3,1,2,2,1,4,5,9,1,5,1,1
862811,2,1,3,2,3,2,8,4,5,9,1,5,1,4
986007,2,1,2,2,3,4,1,4,5,9,1,5,1,4
580332,2,0,1,2,3,2,8,4,5,9,1,5,1,4
332464,2,1,2,2,2,2,1,4,9,9,3,3,1,4
530795,2,1,3,2,2,5,8,4,5,9,2,5,1,4
593782,2,1,1,3,3,2,8,4,5,5,1,2,1,4
962886,2,1,2,2,3,2,1,4,9,9,3,3,1,4
526761,2,1,3,1,3,2,8,4,5,5,1,2,1,4
846319,2,1,2,3,3,2,8,4,5,9,1,5,1,4
30104,2,1,2,3,3,4,1,4,9,9,3,3,1,4
678910,2,1,2,3,3,2,8,4,9,9,1,2,1,4
356681,2,1,2,3,3,2,1,4,9,9,3,5,1,4
491939,2,1,2,3,3,2,1,4,5,9,1,5,1,4
479054,2,1,1,2,3,2,1,4,5,9,1,5,1,4
353933,2,1,2,2,1,1,1,4,5,9,1,5,1,3
123058,2,0,2,2,3,2,8,4,5,5,1,2,1,4
801254,2,1,2,3,2,5,1,4,5,9,1,5,1,4
252188,2,1,2,3,3,2,1,4,5,5,1,2,1,4
871940,2,1,3,3,3,2,8,4,5,5,1,2,1,4
855932,2,0,2,2,2,1,1,4,7,5,1,2,1,4
940981,2,0,2,2,2,2,8,4,5,5,1,2,1,4
852824,2,1,2,3,3,3,1,4,7,5,2,2,1,4
609277,2,1,3,3,3,1,8,4,5,5,1,2,1,4
355563,2,1,2,3,3,2,8,4,5,9,2,5,1,4
946804,2,1,2,3,3,1,8,4,5,5,2,1,1,4
947668,2,1,1,2,3,2,1,4,5,5,1,2,1,4
503720,2,1,1,2,3,4,1,4,5,9,1,5,1,4
186722,2,1,2,2,2,4,1,4,9,9,3,5,1,4
1098494,2,1,3,2,2,4,1,4,5,9,2,5,1,4
44516,2,1,1,3,3,4,1,4,7,9,1,5,1,4
999794,2,1,2,3,3,2,1,4,7,5,1,1,1,4
1154822,2,1,2,3,3,2,8,4,5,5,2,1,1,4
939273,2,1,1,3,3,3,1,4,5,5,1,2,1,4
1162572,2,1,2,3,2,1,1,4,5,9,2,5,1,4
1050721,2,1,3,1,2,4,1,4,5,9,1,5,1,1
987516,2,1,1,3,3,2,1,4,5,5,2,2,1,4
188636,2,1,2,2,1,2,8,4,5,9,1,5,1,3
753745,2,1,3,3,3,2,8,4,5,9,1,5,1,4
927198,2,0,1,2,3,1,8,4,5,5,1,2,1,4
90993,2,1,3,3,3,1,1,4,5,9,1,5,1,4
49326,2,1,2,3,2,2,8,4,5,5,1,2,1,4
577169,2,1,2,3,3,4,1,4,5,5,1,2,1,4
787977,2,1,1,3,3,1,1,4,5,5,1,2,1,4
1164235,2,1,3,3,3,2,8,4,9,9,3,5,1,4
732406,2,1,2,3,3,2,8,4,5,9,2,5,1,4
208295,2,1,3,3,3,1,1,4,2,2,1,2,1,4
1104497,2,1,3,3,3,4,1,4,5,5,1,2,1,4
104495,2,1,3,3,3,2,8,4,5,9,1,5,1,4
556861,2,1,3,2,3,2,1,4,9,9,1,2,1,4
495974,2,1,2,2,3,4,1,4,5,9,2,5,1,4
1016746,2,1,3,1,3,5,1,4,9,9,3,5,1,4
542901,2,1,3,1,3,3,1,4,3,3,1,2,1,4
947185,2,1,3,1,3,2,8,4,7,7,1,1,1,4
884667,2,1,3,1,3,5,1,4,3,9,1,5,1,4
911647,2,1,3,1,2,1,1,4,7,9,2,5,1,1
154975,2,1,2,2,2,5,1,4,9,9,1,5,1,4
733345,2,1,2,3,3,4,1,4,5,5,1,2,1,4
224812,2,1,3,2,3,4,1,4,5,9,1,5,1,4
510086,2,1,2,3,2,2,1,4,5,9,2,5,1,4
275966,2,0,2,1,3,2,1,4,6,6,1,2,1,4
592042,2,1,1,3,3,1,8,4,5,5,2,1,1,4
655598,2,1,2,2,3,3,8,4,5,9,2,5,1,4
1201416,2,1,3,1,2,5,1,4,5,9,1,5,1,1
554421,2,1,1,1,1,2,8,4,5,9,2,5,1,2
664056,2,0,1,1,3,2,1,4,5,9,1,5,1,4
1069446,2,1,2,2,3,1,8,4,9,9,3,3,1,4
287762,2,1,3,3,3,2,1,4,2,9,1,5,1,4
477240,2,1,3,3,3,1,8,4,2,2,1,2,1,4
263198,2,1,3,2,3,2,1,4,5,9,1,5,1,4
294564,2,1,2,2,3,2,1,4,5,9,2,5,1,4
257278,2,1,1,2,3,1,8,4,9,9,3,3,1,4
1197086,2,1,1,3,3,4,1,4,9,9,3,5,1,4
379281,2,1,3,2,1,2,8,4,7,9,2,5,1,3
482515,2,1,1,3,3,2,1,4,5,5,1,2,1,4
511019,2,1,2,3,3,1,8,4,5,5,1,2,1,4
1009901,2,1,1,3,3,4,1,4,5,5,1,2,1,4
1159591,2,1,3,1,3,4,1,4,9,9,3,3,1,4
1084704,2,1,3,1,1,4,1,4,9,9,1,5,1,2
35852,2,1,2,3,3,3,8,4,5,5,2,1,1,4
431773,2,0,1,1,3,1,8,4,9,9,2,5,1,4
900916,2,1,2,3,2,4,1,4,5,9,1,5,1,4
108969,2,1,3,2,2,2,1,4,5,9,1,5,1,4
410621,2,1,3,3,3,1,8,4,3,3,1,2,1,4
135705,2,1,2,2,2,1,1,4,2,2,1,2,1,4
432397,2,1,2,2,2,1,8,4,5,9,1,5,1,4
84930,2,1,1,2,3,2,8,4,5,5,1,2,1,4
120187,2,1,3,1,3,1,8,4,9,9,3,3,1,4
943518,2,1,2,1,2,1,8,4,5,5,2,1,1,1
640137,2,1,2,3,3,4,1,4,9,9,1,2,1,4
48743,2,1,2,3,3,3,1,4,5,5,2,1,1,4
649566,2,0,2,2,3,4,1,4,3,9,1,5,1,4
888885,2,0,1,2,3,4,1,4,5,9,1,5,1,4
759888,2,1,2,3,3,4,1,4,5,9,2,5,1,4
354531,2,1,3,1,3,1,8,4,5,9,1,5,1,4
766290,2,1,3,1,3,5,1,4,5,5,1,2,1,4
387987,2,1,3,1,3,4,1,4,5,5,1,2,1,4
938327,2,1,2,3,3,4,1,4,5,5,1,2,1,4
437678,2,1,2,3,3,4,1,4,9,9,1,5,1,4
1202322,2,1,3,3,3,4,1,4,5,5,1,2,1,4
282692,2,1,3,2,3,2,8,4,5,9,1,5,1,4
149169,2,1,2,3,3,2,1,4,5,9,1,5,1,4
522867,2,1,3,2,3,3,8,4,5,9,1,5,1,4
662609,2,1,2,3,3,1,1,4,5,5,1,2,1,4
281585,2,1,3,2,3,2,8,4,7,7,2,1,1,4
69451,2,1,2,3,3,2,8,4,5,9,2,5,1,4
584439,2,1,2,3,3,2,1,4,5,9,2,5,1,4
723341,2,0,3,2,3,3,1,4,5,5,1,2,1,4
405665,2,1,2,1,3,3,8,4,5,9,2,5,1,4
1044451,2,1,2,3,3,2,8,4,5,5,1,2,1,4
235111,2,1,3,3,3,2,1,4,5,5,1,2,1,4
948189,2,1,3,3,3,1,1,4,9,9,1,5,1,4
115985,2,1,2,2,3,3,1,4,9,9,3,3,1,4
441041,2,0,2,2,3,2,1,4,5,5,1,2,1,4
387438,2,1,3,1,1,2,1,4,5,5,1,2,1,2
486046,2,1,2,2,1,2,1,4,2,2,1,2,1,3
235188,2,1,2,3,3,1,8,4,5,9,2,5,1,4
699254,2,1,1,3,3,4,1,4,5,9,1,5,1,4
273478,2,1,1,3,3,4,1,4,5,5,1,2,1,4
719753,2,1,2,3,3,4,1,4,5,9,2,5,1,4
2536,2,1,2,2,3,4,1,4,9,9,1,2,1,4
74211,2,0,1,2,3,2,8,4,5,5,1,2,1,4
87960,2,1,1,2,3,2,1,4,5,5,1,2,1,4
72260,2,1,2,2,2,2,8,4,7,9,1,5,1,4
47501,2,1,1,2,3,2,1,4,9,9,3,3,1,4
115411,2,1,3,2,3,4,1,4,5,5,1,2,1,4
380245,2,1,3,2,1,2,8,4,3,9,2,5,1,3
931946,2,1,2,2,2,4,1,4,5,9,1,5,1,4
475873,2,0,1,2,3,4,1,4,5,5,2,1,1,4
1005230,2,1,2,3,3,2,8,4,5,5,1,2,1,4
289962,2,1,1,1,3,4,1,4,9,9,3,2,1,4
187463,2,1,1,3,3,2,1,4,2,9,1,5,1,4
500752,2,1,3,1,2,2,1,4,2,9,2,5,1,1
1116949,2,1,1,3,3,1,8,4,9,9,3,3,1,4
592367,2,1,2,2,3,4,1,4,5,9,1,5,1,4
975064,2,1,3,1,3,4,1,4,9,9,3,3,1,4
452610,2,1,3,1,2,1,1,4,6,9,2,5,1,1
1134776,2,1,1,3,2,4,1,4,5,9,2,5,1,4
418417,2,1,3,2,1,1,8,4,3,9,2,5,1,3
126548,2,1,2,2,3,3,8,4,6,9,1,5,1,4
1090385,2,1,2,2,3,4,1,4,5,5,1,2,1,4
872356,2,1,3,3,3,1,8,4,7,9,2,5,1,4
910194,2,1,1,3,3,3,1,4,5,5,1,2,1,4
773527,2,1,3,1,2,5,1,4,5,9,1,5,1,1
445161,2,1,3,3,3,1,8,4,2,2,1,2,1,4
1098622,2,0,3,2,2,2,1,4,5,5,1,2,1,4
916834,2,1,3,2,2,4,1,4,5,9,1,5,1,4
18385,2,1,3,1,3,2,1,4,2,9,2,5,1,4
396559,2,0,1,2,3,2,8,4,5,5,1,2,1,4
677022,2,1,3,1,3,2,1,4,5,5,1,2,1,4
1069722,2,1,3,2,3,1,1,4,5,5,1,2,1,4
514085,2,1,3,1,2,1,1,4,2,9,2,5,1,1
967079,2,1,2,3,3,1,1,4,2,2,2,2,1,4
385948,2,1,2,3,3,2,8,4,5,5,1,2,1,4
944344,2,0,3,3,2,5,1,4,5,9,1,5,1,4
501348,2,1,3,1,2,4,1,4,5,9,2,5,1,1
1118614,2,1,3,3,3,3,1,4,1,1,1,2,1,4
882811,2,1,2,2,3,1,8,4,5,5,1,2,1,4
865208,2,1,1,2,3,2,1,4,5,5,1,2,1,4
713766,2,1,2,2,3,2,8,4,5,9,2,5,1,4
988449,2,1,1,2,3,1,1,4,5,5,1,2,1,4
568015,2,1,3,2,3,1,1,4,2,9,2,5,1,4
687749,2,1,2,2,3,4,1,4,5,9,2,5,1,4
706399,2,1,3,3,1,1,1,4,5,9,2,5,1,3
511453,2,1,2,3,3,2,1,4,5,9,1,5,1,4
446929,2,1,3,3,3,4,1,4,9,9,2,5,1,4
318659,2,0,2,2,3,2,1,4,5,5,1,2,1,4
893785,2,0,1,2,3,4,1,4,5,5,1,2,1,4
192005,2,1,2,1,3,4,1,4,5,9,1,5,1,4
930765,2,1,1,1,3,4,1,4,5,5,1,2,1,4
882716,2,1,3,2,1,4,1,4,5,9,1,5,1,3
11016,2,1,3,1,1,1,8,4,5,5,1,2,1,2
718521,2,0,2,2,3,1,1,4,5,5,1,2,1,4
448197,2,0,1,2,3,2,1,4,5,9,2,5,1,4
233424,2,1,3,1,3,4,1,4,7,7,1,2,1,4
634550,2,1,3,2,3,2,1,4,9,9,1,5,1,4
961160,2,1,3,2,1,2,8,4,3,3,1,2,1,3
620996,2,1,3,2,2,3,8,4,3,3,2,1,1,4
359283,2,1,1,2,1,1,8,4,5,9,1,5,1,3
456219,2,1,2,3,3,2,1,4,5,9,2,5,1,4
667839,2,1,2,3,3,2,1,4,5,9,1,5,1,4
351951,2,1,2,2,1,2,1,4,5,5,1,2,1,3
77232,2,1,2,3,3,4,1,4,9,9,3,5,1,4
336318,2,1,3,2,3,2,8,4,5,5,1,2,1,4
742206,2,1,1,2,1,2,1,4,5,9,2,5,1,3
112758,2,1,3,2,3,2,8,4,5,5,1,2,1,4
562824,2,1,2,3,3,3,1,4,5,9,1,5,1,4
112926,2,1,2,3,3,1,1,4,5,5,1,1,1,4
790549,2,1,2,2,1,3,1,4,5,9,1,5,1,3
872285,2,1,2,3,3,1,8,4,9,9,1,5,1,4
198340,2,1,3,3,3,1,1,4,5,7,1,1,1,4
312921,2,1,2,2,3,2,1,4,5,5,2,1,1,4
882562,2,1,2,2,2,5,1,4,5,9,2,5,1,4
691889,2,1,1,3,3,1,8,4,9,9,1,2,1,4
495797,2,1,3,2,3,2,1,4,7,7,1,2,1,4
439434,2,1,3,2,2,4,1,4,2,2,1,2,1,4
133342,2,1,2,3,3,2,1,4,5,9,2,5,1,4
1002118,2,1,3,1,2,2,8,4,2,2,1,2,1,1
751459,2,1,1,3,2,4,1,4,5,9,1,5,1,4
815382,2,1,1,2,3,4,1,4,5,5,1,2,1,4
1119949,2,0,3,1,1,2,1,4,5,9,1,5,1,2
887003,2,1,1,3,3,1,8,4,5,9,1,5,1,4
900005,2,1,3,1,2,2,8,4,5,9,1,5,1,1
540511,2,1,3,1,3,4,1,4,5,5,2,1,1,4
277497,2,1,2,3,3,2,1,4,9,9,3,5,1,4
783623,2,1,3,2,3,4,1,4,7,7,1,2,1,4
191609,2,1,1,2,3,4,1,4,5,5,1,2,1,4
1157816,2,0,1,2,1,2,1,4,5,9,2,5,1,3
870362,2,1,1,3,3,4,1,4,3,9,2,5,1,4
739719,2,1,2,3,3,2,8,4,5,5,1,2,1,4
672836,2,0,1,2,3,4,8,4,5,9,1,5,1,4
851482,2,1,2,3,3,1,8,4,9,9,3,3,1,4
486894,2,1,3,3,3,2,1,4,5,9,1,5,1,4
141356,2,1,1,1,3,4,1,4,5,9,1,5,1,4
250274,2,0,2,2,3,4,1,4,3,9,2,5,1,4
115733,2,1,1,3,3,2,1,4,9,9,1,5,1,4
1016874,2,1,1,3,3,1,1,4,5,9,2,5,1,4
384799,2,1,2,3,3,4,1,4,5,5,2,2,1,4
722017,2,0,2,3,1,2,8,4,5,9,2,5,1,3
1072274,2,1,2,3,3,2,1,4,5,9,1,5,1,4
978241,2,1,2,3,3,2,1,4,5,9,2,5,1,4
969896,2,1,2,2,3,1,8,4,5,5,1,2,1,4
61176,2,1,2,3,3,1,1,4,5,5,1,2,1,4
6971,2,1,3,2,3,4,1,4,5,5,1,2,1,4
873595,2,1,1,2,3,2,8,4,5,5,2,1,1,4
119343,2,1,2,3,3,3,1,4,7,9,1,5,1,4
84669,2,1,2,2,2,2,8,4,5,9,2,5,1,4
660029,2,1,2,2,3,2,1,4,5,9,2,5,1,4
636384,2,1,2,3,3,1,8,4,5,9,1,5,1,4
123952,2,1,3,1,3,2,1,4,5,5,2,1,1,4
262736,2,1,2,3,3,4,1,4,5,5,1,2,1,4
878013,2,0,1,2,3,2,1,4,5,9,1,5,1,4
675010,2,1,3,1,3,2,1,4,5,9,2,5,1,4
288333,2,1,3,1,2,1,8,4,5,9,2,5,1,1
699102,2,1,2,2,3,4,1,4,5,9,1,5,1,4
790169,2,1,3,1,1,4,1,4,3,9,1,5,1,2
72004,2,1,3,1,3,5,1,4,5,5,1,2,1,4
156195,2,1,1,3,3,2,8,4,5,5,1,2,1,4
176319,2,1,3,2,2,2,8,4,3,3,1,2,1,4
63125,2,1,1,2,2,4,1,4,5,9,1,5,1,4
913655,2,1,2,3,3,1,1,4,9,9,2,5,1,4
516547,2,1,1,2,3,2,1,4,5,5,1,2,1,4
799589,2,1,1,3,3,4,1,4,5,9,1,5,1,4
389482,2,0,1,3,3,4,1,4,5,9,2,5,1,4
1153286,2,1,3,3,3,1,8,4,5,5,1,2,1,4
455940,2,1,3,3,3,2,1,4,7,9,1,5,1,4
1030607,2,1,2,2,3,1,8,4,5,5,1,2,1,4
894538,2,1,2,3,2,1,8,4,5,5,1,2,1,4
406477,2,0,1,2,3,2,1,4,5,5,1,2,1,4
1096784,2,1,3,3,3,2,8,4,5,9,2,5,1,4
926975,2,1,1,3,3,2,1,4,5,5,2,1,1,4
714581,2,1,2,3,3,2,1,4,5,5,2,1,1,4
1106664,2,1,1,2,2,2,8,4,5,5,1,1,1,4
513837,2,0,2,2,2,4,1,4,3,9,1,5,1,4
290726,2,1,2,2,3,2,1,4,6,6,2,1,1,4
1191931,2,1,2,2,3,2,1,4,5,5,2,1,1,4
1038049,2,1,1,1,3,4,1,4,5,9,2,5,1,4
778154,2,1,3,1,1,5,1,4,5,9,2,5,1,2
1086730,2,1,3,2,3,3,1,4,9,9,3,5,1,4
1179803,2,1,2,3,3,2,1,4,5,9,1,5,1,4
184062,2,0,1,2,2,4,1,4,5,9,2,5,1,4
730085,2,1,1,2,3,4,1,4,5,9,1,5,1,4
918625,2,1,3,2,3,4,1,4,5,5,1,2,1,4
415347,2,1,2,2,1,2,8,4,9,9,3,5,1,3
400022,2,1,2,2,3,4,1,4,5,9,1,5,1,4
951394,2,1,2,2,3,2,8,4,5,5,2,1,1,4
651656,2,1,1,3,3,2,1,4,2,9,1,5,1,4
1054968,2,1,2,3,3,1,1,4,9,9,3,3,1,4
297392,2,0,1,2,2,4,1,4,5,9,1,5,1,4
214713,2,1,2,3,1,1,1,4,5,5,1,2,1,3
483120,2,1,1,2,3,2,1,4,5,5,1,2,1,4
559557,2,1,2,3,3,1,8,4,5,5,2,1,1,4
43896,2,1,2,3,3,2,1,4,7,9,1,2,1,4
1003533,2,1,2,2,3,2,1,4,9,9,3,5,1,4
754119,2,1,2,3,3,5,1,4,5,9,1,5,1,4
857737,2,1,3,2,2,2,1,4,7,9,1,5,1,4
93084,2,1,3,3,3,4,1,4,5,5,1,2,1,4
512310,2,1,3,2,3,2,8,4,5,9,1,5,1,4
470719,2,1,2,3,3,2,8,4,7,7,1,2,1,4
78219,2,0,2,2,3,2,1,4,5,9,1,5,1,4
402635,2,1,2,2,3,3,1,4,2,9,2,5,1,4
94665,2,0,2,2,3,2,8,4,5,9,1,5,1,4
971716,2,1,3,1,3,2,8,4,5,9,1,5,1,4
1020658,2,1,2,3,3,5,1,4,7,9,2,5,1,4
885760,2,1,2,3,3,2,1,4,3,9,1,5,1,4
270678,2,1,2,2,2,2,1,4,5,9,1,5,1,4
1093900,2,1,1,1,3,2,8,4,5,5,1,2,1,4
1115156,2,1,2,3,3,1,8,4,5,9,2,5,1,4
884048,2,1,2,2,3,2,1,4,5,9,1,5,1,4
309617,2,1,3,3,2,2,1,4,5,9,1,5,1,4
833857,2,1,2,2,3,4,1,4,5,9,2,5,1,4
965615,2,1,3,2,2,2,8,4,2,2,1,2,1,4
807836,2,1,3,2,3,2,1,4,5,5,1,2,1,4
797815,2,0,2,2,3,2,1,4,5,5,1,2,1,4
735096,2,1,3,3,2,2,8,4,3,9,2,5,1,4
1168823,2,1,3,2,2,4,1,4,5,9,1,5,1,4
976532,2,1,3,3,3,3,1,4,3,3,2,1,1,4
570294,2,1,3,2,3,2,8,4,5,5,1,2,1,4
494476,2,1,3,1,2,5,1,4,9,9,3,5,1,1
